0
2.15E-03
4.02E-02
20337314
20337314
20337314
38008897
38008897
38008897
38071508
38071508
38071509
58408822
58408822
58408822
76080405
76080405
76080406
71152761
71152761
71152761
91490075
91490075
91490075
10916166
10916166
10916166
39993993
39993993
39993993
60331306
60331307
60331307
78002889
7800289
7800289
78065501
78065501
78065501
98402815
98402815
98402815
1160744
1160744
1160744
11114675
11114675
11114675
13148407
13148407
13148407
14915565
14915565
14915565
74745738
74745738
74745739
95083052
95083052
95083053
11275464
11275464
11275464
11281725
11281725
11281725
13315456
13315456
13315456
15082614
15082614
15082614
1458985
1458985
1458985
16623581
16623581
16623581
1839074
1839074
1839074
33176147
33176147
33176147
53513461
53513461
53513461
71185044
71185044
71185044
71247655
71247655
71247656
91584969
91584969
91584969
10925655
10925655
10925655
10432891
10432891
10432891
12466622
12466622
12466622
1423378
1423378
1423378
7317014
7317014
7317014
93507453
93507454
93507454
11117904
11117904
11117904
11124165
11124165
11124165
13157896
13157896
13157896
14925054
14925054
14925054
1443229
1443229
1443229
16466021
16466021
16466021
1823318
1823318
1823318
10792189
10792189
10792189
1282592
1282592
1282592
14593078
14593078
14593078
14599339
14599339
14599339
16633071
16633071
16633071
18400229
18400229
18400229
17907465
17907465
17907465
19941196
19941196
19941196
21708354
21708354
21708354
62003702
62003702
62003702
82341016
82341016
82341016
1000126
1000126
1000126
10007521
10007521
10007521
12041252
12041252
12041252
13808411
13808411
13808411
13315646
13315646
13315646
15349378
15349378
15349378
17116536
17116536
17116536
10199769
10199769
10199769
12233501
12233501
12233501
14000659
14000659
14000659
1400692
1400692
1400692
16040652
16040652
16040652
1780781
1780781
1780781
17315046
17315046
17315046
19348777
19348777
19348777
21115935
21115935
21115935
13674944
13674944
13674944
15708675
15708675
15708675
17475834
17475834
17475834
17482095
17482095
17482095
19515826
19515826
19515826
21282984
21282985
21282985
2079022
2079022
2079022
22823951
22823951
22823951
2459111
2459111
2459111
24182229
24182229
24182229
44519543
44519543
44519543
62191126
62191126
62191126
62253737
62253737
62253737
82591051
82591051
82591051
10026263
10026263
10026263
95334989
9533499
9533499
1156723
1156723
1156723
13334389
13334389
13334389
64176221
64176222
64176222
84513535
84513535
84513536
10218512
10218512
10218512
10224773
10224773
10224773
12258504
12258504
12258504
14025663
14025663
14025663
13532898
13532898
13532898
1556663
1556663
1556663
17333788
17333788
17333788
98927967
98927967
98927967
11926528
11926528
11926528
13693686
13693686
13693686
13699947
13699948
13699948
15733679
15733679
15733679
17500837
17500837
17500837
17008073
17008073
17008073
19041804
19041804
19041804
20808962
20808962
20808962
57358376
57358376
57358376
7769569
7769569
7769569
95367273
95367273
95367273
95429884
95429884
95429884
1157672
1157672
1157672
13343878
13343878
13343878
12851114
12851114
12851114
14884845
14884845
14884845
16652003
16652003
16652003
97352368
97352368
97352369
11768968
11768968
11768968
13536126
13536127
13536127
13542388
13542388
13542388
15576119
15576119
15576119
17343277
17343277
17343277
16850513
16850513
16850513
18884244
18884244
18884244
20651403
20651403
20651403
13210411
13210411
13210411
15244143
15244143
15244143
17011301
17011301
17011301
17017562
17017562
17017562
19051294
19051294
19051294
20818452
20818452
20818452
20325687
20325687
20325687
22359419
22359419
22359419
24126577
24126577
24126577
86185931
86185931
86185931
10652324
10652324
10652325
12419483
12419483
12419483
12425744
12425744
12425744
14459475
14459475
14459475
16226634
16226634
16226634
15733869
15733869
15733869
17767601
17767601
17767601
19534759
19534759
19534759
12617992
12617992
12617992
14651724
14651724
14651724
16418882
16418882
16418882
16425143
16425143
16425143
18458874
18458875
18458875
20226033
20226033
20226033
19733268
19733268
19733268
217.67
217.67
217.67
23534158
23534158
23534158
16093167
16093167
16093167
18126898
18126898
18126898
19894057
19894057
19894057
19900318
19900318
19900318
21934049
21934049
21934049
23701207
23701207
23701207
23208443
23208443
23208443
25242174
25242174
25242174
27009333
27009333
27009333
45194751
45194752
45194752
65532065
65532065
65532066
